Employee_ID,Gender,Company_Type,WFH_Setup_Available,Hours_Worked_Per_Week,Overtime_Hours,Tasks_Completed,Stress_Level,Satisfaction_Score,Performance_Score,Absenteeism_Days,Burn_Rate,Burnout_Risk,Productivity_Level
E109401,Male,Service,Yes,37.4,13,16,8.8,4.7,81.3,2,0.47,Medium,Low
E109402,Female,Service,No,52.8,17,22,1.3,3.9,64.6,2,0.08,Low,Low
E109403,Male,Product,No,42.1,0,88,3.7,2.0,56.0,2,0.3,Low,Medium
E109404,Male,Product,Yes,40.6,1,99,6.1,6.2,82.0,5,0.23,Low,High
E109405,Male,Service,Yes,42.8,13,97,2.9,4.3,60.6,8,0.17,Low,High
E109406,Male,Service,Yes,49.6,5,32,3.0,1.4,65.9,2,0.26,Low,Low
E109407,Male,Service,No,45.6,14,85,8.0,5.0,89.8,2,0.4,Medium,Medium
E109408,Male,Service,Yes,41.0,3,27,3.6,6.3,61.0,7,0.13,Low,Low
E109409,Male,Service,Yes,47.0,8,60,1.3,2.2,76.9,7,0.1,Low,Medium
E109410,Male,Service,Yes,49.1,14,68,7.5,6.3,54.7,9,0.28,Low,Medium
E109411,Female,Service,Yes,44.9,4,26,9.6,3.7,70.8,6,0.6,Medium,Low
E109412,Female,Service,Yes,43.8,5,54,8.5,3.3,99.0,3,0.57,Medium,Low
E109413,Male,Service,No,50.1,10,96,5.9,8.2,97.7,0,0.11,Low,High
E109414,Male,Service,Yes,44.1,12,52,4.8,5.2,97.3,4,0.23,Low,Medium
E109415,Male,Service,Yes,53.0,11,26,9.3,4.4,79.8,11,0.52,Medium,Low
E109416,Female,Service,Yes,41.2,6,81,7.9,8.3,64.7,8,0.13,Low,Medium
E109417,Male,Product,No,41.1,19,39,6.1,9.2,67.7,6,0.05,Low,Medium
E109418,Male,Service,Yes,40.5,11,49,8.9,3.8,60.3,2,0.55,Medium,Low
E109419,Male,Product,Yes,43.8,9,30,6.4,1.5,54.9,7,0.54,Medium,Low
E109420,Female,Product,Yes,45.0,2,59,9.8,5.9,58.4,10,0.4,Medium,Low
E109421,Male,Service,No,38.4,1,27,8.7,7.4,73.4,4,0.23,Low,Low
E109422,Female,Product,Yes,45.5,19,38,6.0,6.3,51.4,9,0.22,Low,Low
E109423,Male,Service,Yes,47.8,0,90,9.3,7.2,97.0,1,0.26,Low,Medium
E109424,Female,Service,Yes,37.7,5,16,4.1,6.8,78.1,1,0.13,Low,Low
E109425,Female,Service,No,42.4,12,24,7.3,9.6,58.7,5,0.03,Low,Low
E109426,Male,Service,Yes,47.8,9,33,2.5,8.8,70.8,2,0.03,Low,Medium
E109427,Female,Service,Yes,39.6,12,38,9.1,2.2,68.8,5,0.71,High,Low
E109428,Male,Service,Yes,43.4,4,75,3.2,5.1,91.8,2,0.16,Low,Medium
E109429,Female,Product,Yes,50.4,7,19,9.5,5.1,56.0,3,0.47,Medium,Low
E109430,Female,Product,Yes,54.0,10,94,1.2,5.1,71.5,9,0.06,Low,High
E109431,Male,Service,No,47.2,18,48,7.1,9.4,85.6,11,0.04,Low,Medium
E109432,Female,Service,Yes,44.2,18,78,2.4,3.9,68.7,5,0.15,Low,Medium
E109433,Male,Service,No,42.5,3,26,7.9,6.5,67.9,6,0.28,Low,Low
E109434,Male,Service,Yes,49.6,9,73,5.4,9.1,67.0,0,0.05,Low,High
E109435,Male,Product,No,50.7,8,35,9.2,1.5,88.1,8,0.78,High,Low
E109436,Female,Service,Yes,39.2,6,92,7.4,8.9,56.0,6,0.08,Low,High
E109437,Male,Service,Yes,49.6,17,61,7.9,7.9,92.8,8,0.17,Low,Medium
E109438,Male,Product,Yes,42.0,8,67,2.1,2.9,53.5,0,0.15,Low,Medium
E109439,Female,Product,Yes,40.7,5,87,1.9,3.9,66.0,5,0.12,Low,High
E109440,Male,Service,Yes,44.2,5,53,8.7,3.8,69.5,2,0.54,Medium,Low
E109441,Male,Service,Yes,50.0,12,45,3.0,3.0,69.7,3,0.21,Low,Low
E109442,Male,Service,Yes,46.5,16,92,8.8,6.7,59.4,2,0.29,Low,Medium
E109443,Male,Service,Yes,46.4,14,95,2.3,9.8,80.2,4,0.0,Low,High
E109444,Male,Service,No,46.8,8,60,3.8,2.5,72.7,1,0.29,Low,Medium
E109445,Male,Service,Yes,47.3,5,71,9.4,3.1,78.4,1,0.65,High,Low
E109446,Female,Product,No,44.4,16,51,8.6,3.6,80.7,6,0.55,Medium,Low
E109447,Female,Service,No,48.2,4,41,1.5,9.4,59.6,3,0.01,Low,High
E109448,Male,Service,Yes,41.7,2,96,5.0,6.6,96.0,3,0.17,Low,High
E109449,Male,Service,Yes,48.3,15,43,9.2,2.9,91.5,7,0.65,High,Low
E109450,Male,Service,Yes,49.3,1,32,1.1,8.2,91.4,10,0.02,Low,Medium
E109451,Female,Product,Yes,48.5,19,18,2.0,9.3,76.6,6,0.01,Low,Medium
E109452,Male,Service,Yes,48.8,2,98,6.8,4.6,91.0,1,0.37,Medium,Medium
E109453,Male,Service,Yes,47.3,8,15,1.9,2.6,81.4,10,0.14,Low,Low
E109454,Female,Service,Yes,50.9,18,38,5.0,3.8,72.5,4,0.31,Medium,Low
E109455,Male,Service,Yes,33.6,13,56,5.6,3.0,87.6,2,0.39,Medium,Low
E109456,Male,Service,Yes,49.3,13,74,8.7,2.8,80.0,1,0.63,High,Low
E109457,Female,Service,No,54.9,16,38,9.6,2.5,50.1,4,0.72,High,Low
E109458,Female,Service,Yes,41.9,7,70,5.6,8.9,99.9,2,0.06,Low,Medium
E109459,Male,Service,Yes,41.3,16,83,5.6,1.8,71.5,2,0.46,Medium,Medium
E109460,Female,Service,Yes,51.4,16,32,7.5,4.7,78.6,7,0.4,Medium,Low
E109461,Male,Product,Yes,40.4,6,79,2.7,1.1,70.3,2,0.24,Low,Medium
E109462,Female,Product,Yes,41.7,8,24,9.5,3.6,55.0,6,0.61,High,Low
E109463,Male,Product,Yes,45.8,3,31,1.0,7.4,91.7,7,0.03,Low,Medium
E109464,Female,Product,Yes,41.0,9,72,1.0,2.8,84.1,10,0.07,Low,Medium
E109465,Female,Service,Yes,49.4,3,49,6.6,10.0,91.4,11,0.0,Low,Medium
E109466,Female,Product,Yes,41.0,4,18,4.1,1.4,74.2,4,0.35,Medium,Low
E109467,Female,Service,Yes,46.8,1,58,4.6,2.2,89.6,4,0.36,Medium,Low
E109468,Male,Service,Yes,46.4,14,89,3.0,8.1,89.9,2,0.06,Low,High
E109469,Male,Service,Yes,53.3,8,81,4.7,9.8,66.8,10,0.01,Low,High
E109470,Male,Service,Yes,50.8,8,42,8.5,9.6,50.2,6,0.03,Low,Medium
E109471,Female,Product,No,42.4,0,25,7.3,8.2,93.0,5,0.13,Low,Low
E109472,Female,Service,Yes,38.7,11,17,1.9,9.8,59.2,11,0.0,Low,Medium
E109473,Male,Service,Yes,49.2,12,17,1.5,8.6,93.4,6,0.02,Low,Medium
E109474,Female,Service,Yes,41.7,19,39,5.6,1.5,80.9,9,0.48,Medium,Low
E109475,Female,Service,No,43.3,12,90,7.6,8.6,81.7,3,0.11,Low,Medium
E109476,Female,Service,No,39.7,13,26,7.0,5.4,62.4,2,0.32,Medium,Low
E109477,Female,Service,No,48.4,9,63,8.8,5.1,70.1,6,0.43,Medium,Low
E109478,Male,Service,Yes,41.8,16,70,2.2,1.0,65.6,10,0.2,Low,Medium
E109479,Male,Product,No,44.8,16,67,6.5,6.6,59.5,2,0.22,Low,Medium
E109480,Male,Service,Yes,44.9,13,24,7.9,7.0,86.2,2,0.24,Low,Low
E109481,Male,Service,Yes,45.9,16,33,9.4,8.1,54.8,3,0.18,Low,Low
E109482,Female,Product,Yes,48.3,18,61,1.9,3.9,75.6,10,0.12,Low,Medium
E109483,Female,Product,Yes,43.8,2,68,3.2,2.2,76.8,9,0.25,Low,Medium
E109484,Female,Service,Yes,41.3,3,21,4.2,5.0,97.8,0,0.21,Low,Low
E109485,Female,Service,Yes,35.7,10,53,5.9,4.3,93.5,1,0.34,Medium,Low
E109486,Male,Product,No,45.5,15,46,4.7,7.8,74.6,2,0.1,Low,Medium
E109487,Male,Service,No,44.2,12,37,8.8,3.1,92.2,11,0.61,High,Low
E109488,Male,Service,Yes,41.4,17,64,9.6,2.2,89.5,10,0.75,High,Low
E109489,Male,Service,Yes,45.3,10,33,1.6,5.0,51.4,5,0.08,Low,Medium
E109490,Male,Product,No,49.3,10,81,7.3,6.7,96.1,3,0.24,Low,Medium
E109491,Male,Product,No,50.6,8,39,2.0,3.5,84.4,8,0.13,Low,Medium
E109492,Male,Product,Yes,37.3,1,39,9.1,2.0,83.6,6,0.73,High,Low
E109493,Male,Service,Yes,43.2,2,20,2.3,5.0,85.7,4,0.12,Low,Low
E109494,Female,Service,Yes,49.8,13,29,9.9,9.7,61.2,9,0.03,Low,Low
E109495,Male,Service,Yes,53.0,15,77,4.8,9.7,51.5,8,0.01,Low,High
E109496,Male,Product,Yes,40.9,7,34,4.4,7.4,61.6,10,0.11,Low,Medium
E109497,Male,Product,Yes,51.9,15,57,6.3,8.0,89.7,11,0.13,Low,Medium
E109498,Female,Service,Yes,38.2,3,81,4.5,2.8,79.9,6,0.32,Medium,Medium
E109499,Male,Product,Yes,50.7,8,18,3.1,4.4,68.1,5,0.17,Low,Low
E109500,Male,Service,No,43.6,3,20,6.7,6.4,62.1,3,0.24,Low,Low
E109501,Female,Service,Yes,52.8,12,73,7.6,7.8,90.0,4,0.17,Low,Medium
E109502,Female,Product,Yes,42.7,1,66,9.5,2.5,72.9,5,0.71,High,Low
E109503,Female,Service,No,43.5,17,33,4.7,5.1,80.6,0,0.23,Low,Low
E109504,Male,Service,Yes,44.3,4,40,7.4,2.5,50.6,1,0.55,Medium,Low
E109505,Male,Service,Yes,37.3,16,62,8.5,6.7,71.5,11,0.28,Low,Low
E109506,Male,Product,Yes,36.2,9,69,8.5,7.9,50.8,1,0.18,Low,Medium
E109507,Female,Product,No,47.6,3,73,1.3,8.5,89.4,6,0.02,Low,High
E109508,Male,Product,No,49.9,5,88,4.2,7.6,62.5,2,0.1,Low,High
E109509,Male,Product,Yes,48.0,9,52,1.1,2.4,58.4,11,0.08,Low,Medium
E109510,Male,Service,No,38.7,16,98,6.0,8.5,96.3,3,0.09,Low,High
E109511,Male,Service,Yes,47.4,4,19,8.8,4.0,50.9,8,0.53,Medium,Low
E109512,Male,Product,No,40.0,6,56,8.3,8.5,59.9,4,0.12,Low,Medium
E109513,Female,Service,No,47.0,4,49,8.3,3.3,62.0,2,0.56,Medium,Low
E109514,Female,Product,Yes,50.7,7,83,4.2,5.3,91.1,6,0.2,Low,Medium
E109515,Male,Product,No,46.8,0,17,1.4,6.2,85.5,4,0.05,Low,Medium
E109516,Male,Product,Yes,52.3,1,55,2.6,1.3,98.4,6,0.23,Low,Low
E109517,Female,Service,Yes,44.3,15,46,7.0,9.1,84.7,8,0.06,Low,Medium
E109518,Male,Service,No,43.9,7,50,2.2,5.6,61.8,9,0.1,Low,Medium
E109519,Male,Product,Yes,45.3,14,44,2.1,2.7,58.3,0,0.15,Low,Low
E109520,Male,Product,Yes,38.3,10,53,4.2,2.4,87.8,5,0.32,Medium,Low
E109521,Female,Product,Yes,43.0,15,74,1.9,7.2,95.0,8,0.05,Low,High
E109522,Female,Service,No,43.4,6,70,4.0,1.7,95.6,0,0.33,Medium,Medium
E109523,Female,Service,No,43.6,16,90,9.7,5.0,88.6,5,0.48,Medium,Medium
E109524,Male,Product,Yes,46.3,2,96,1.2,5.9,89.7,11,0.05,Low,High
E109525,Male,Product,Yes,37.6,14,72,8.5,3.1,83.1,2,0.59,Medium,Low
E109526,Female,Product,No,39.3,3,40,9.9,2.2,86.8,9,0.77,High,Low
E109527,Male,Service,Yes,50.7,2,93,4.9,5.4,55.8,7,0.23,Low,Medium
E109528,Other,Product,No,35.0,10,19,9.5,4.1,66.5,9,0.56,Medium,Low
E109529,Female,Service,No,48.1,1,70,3.4,2.3,72.9,6,0.26,Low,Medium
E109530,Male,Product,Yes,43.1,6,47,9.8,2.9,83.2,3,0.7,High,Low
E109531,Female,Service,Yes,45.8,14,23,8.8,5.2,70.9,3,0.42,Medium,Low
E109532,Male,Service,Yes,52.8,13,46,9.0,2.2,68.7,7,0.7,High,Low
E109533,Female,Product,Yes,44.3,6,91,2.2,9.4,78.2,11,0.01,Low,High
E109534,Male,Service,Yes,48.1,16,42,8.8,8.0,69.7,5,0.18,Low,Low
E109535,Male,Service,No,45.3,9,37,9.5,3.9,53.6,6,0.58,Medium,Low
E109536,Female,Service,No,44.5,17,83,8.4,3.3,98.5,4,0.56,Medium,Low
E109537,Female,Product,Yes,43.8,13,76,1.8,8.9,96.3,3,0.02,Low,High
E109538,Male,Service,No,48.5,5,62,1.8,4.8,52.0,0,0.09,Low,Medium
E109539,Female,Service,Yes,41.3,18,80,4.2,8.8,76.5,6,0.05,Low,High
E109540,Male,Product,Yes,39.3,9,76,7.3,7.7,85.6,3,0.17,Low,Medium
E109541,Male,Service,Yes,45.4,16,83,1.1,1.8,80.5,4,0.09,Low,Medium
E109542,Male,Service,No,46.0,18,70,9.6,8.3,67.7,4,0.16,Low,Medium
E109543,Male,Service,Yes,35.9,19,88,5.7,5.9,90.2,10,0.23,Low,Medium
E109544,Male,Product,Yes,44.9,16,50,4.2,7.1,80.7,1,0.12,Low,Medium
E109545,Male,Service,Yes,38.9,13,50,6.1,3.0,61.9,1,0.43,Medium,Low
E109546,Male,Product,Yes,48.1,6,70,7.4,1.0,80.6,8,0.67,High,Low
E109547,Male,Service,Yes,36.0,18,21,3.5,4.0,63.7,5,0.21,Low,Low
E109548,Male,Product,Yes,54.6,6,46,3.6,2.7,79.8,7,0.26,Low,Low
E109549,Female,Product,No,43.3,11,15,5.2,4.9,88.2,5,0.27,Low,Low
E109550,Male,Service,Yes,40.7,5,72,7.0,1.8,65.1,2,0.57,Medium,Low
E109551,Female,Service,Yes,43.6,7,34,7.4,9.1,64.1,2,0.07,Low,Low
E109552,Female,Product,Yes,47.8,8,48,3.9,2.1,86.3,10,0.31,Medium,Low
E109553,Female,Service,No,49.5,17,65,3.9,7.9,75.4,4,0.08,Low,Medium
E109554,Female,Product,Yes,43.6,9,50,5.4,9.5,56.9,2,0.03,Low,Medium
E109555,Female,Service,No,37.8,15,40,5.9,2.3,77.3,10,0.45,Medium,Low
E109556,Male,Product,No,38.9,16,47,6.8,4.1,83.2,1,0.4,Medium,Low
E109557,Male,Service,No,46.4,0,15,6.6,7.6,74.6,3,0.16,Low,Low
E109558,Female,Product,No,49.9,6,81,4.4,7.4,81.2,11,0.11,Low,High
E109559,Female,Service,Yes,50.6,8,64,3.7,1.3,68.2,3,0.32,Medium,Low
E109560,Female,Service,Yes,45.8,11,49,3.8,1.6,93.9,8,0.32,Medium,Low
E109561,Male,Service,Yes,49.8,0,49,6.8,2.1,62.0,6,0.54,Medium,Low
E109562,Female,Service,No,54.6,9,73,4.9,6.1,64.1,7,0.19,Low,Medium
E109563,Male,Service,No,51.0,9,91,2.2,1.5,88.7,0,0.19,Low,Medium
E109564,Male,Service,No,49.6,9,27,1.1,6.3,52.9,6,0.04,Low,Medium
E109565,Male,Product,Yes,41.0,6,36,1.3,4.1,99.4,9,0.08,Low,Medium
E109566,Female,Service,Yes,49.8,14,70,8.8,7.0,81.5,8,0.26,Low,Medium
E109567,Female,Product,Yes,47.3,9,19,5.1,8.0,90.4,8,0.1,Low,Low
E109568,Male,Service,Yes,48.3,15,95,6.9,8.1,79.2,11,0.13,Low,High
E109569,Female,Service,Yes,51.3,15,57,9.4,1.3,89.3,11,0.82,High,Low
E109570,Male,Service,Yes,46.8,19,88,2.1,9.5,71.7,4,0.01,Low,High
E109571,Male,Product,No,44.5,0,69,5.0,6.3,78.8,0,0.18,Low,Medium
E109572,Male,Product,Yes,39.7,10,29,5.9,9.1,83.1,5,0.05,Low,Medium
E109573,Male,Service,Yes,43.5,18,56,8.6,6.5,95.1,2,0.3,Low,Low
E109574,Male,Product,Yes,46.1,17,23,9.9,5.4,51.7,6,0.46,Medium,Low
E109575,Male,Service,Yes,46.4,2,85,7.4,7.6,55.4,7,0.18,Low,Medium
E109576,Female,Service,No,46.2,14,71,6.8,3.0,84.5,5,0.48,Medium,Low
E109577,Female,Service,Yes,49.8,5,24,9.3,1.9,67.2,1,0.75,High,Low
E109578,Male,Service,Yes,49.3,9,78,8.5,1.8,83.9,9,0.7,High,Low
E109579,Male,Service,Yes,44.7,2,55,8.8,8.6,61.4,10,0.12,Low,Medium
E109580,Male,Product,No,40.8,9,27,1.0,9.2,81.4,9,0.01,Low,Medium
E109581,Male,Service,Yes,46.9,15,30,5.6,8.3,73.9,8,0.1,Low,Medium
E109582,Male,Product,Yes,56.2,3,86,8.0,9.1,56.1,6,0.07,Low,Medium
E109583,Male,Service,Yes,46.6,0,74,2.6,9.9,96.5,8,0.0,Low,High
E109584,Female,Service,Yes,43.5,17,45,7.8,5.7,89.6,1,0.34,Medium,Low
E109585,Female,Product,No,47.7,3,69,1.1,2.4,89.1,5,0.08,Low,Medium
E109586,Male,Product,Yes,48.0,4,85,6.2,6.5,84.8,8,0.22,Low,Medium
E109587,Male,Product,Yes,47.9,3,48,8.7,4.2,51.1,7,0.5,Medium,Low
E109588,Male,Service,Yes,51.9,18,18,4.9,4.1,75.2,9,0.29,Low,Low
E109589,Female,Product,No,46.9,19,69,7.7,7.6,87.5,4,0.18,Low,Medium
E109590,Male,Product,Yes,51.6,18,80,5.8,1.8,60.8,9,0.48,Medium,Medium
E109591,Male,Service,No,46.2,2,73,6.8,1.3,80.8,10,0.59,Medium,Low
E109592,Female,Service,Yes,52.6,19,55,5.7,7.3,96.5,1,0.15,Low,Medium
E109593,Male,Service,No,51.0,12,80,5.3,3.3,87.6,6,0.36,Medium,Medium
E109594,Male,Service,No,49.6,19,61,8.6,4.5,77.4,7,0.47,Medium,Low
E109595,Male,Service,Yes,48.9,17,41,1.8,3.8,65.5,7,0.11,Low,Medium
E109596,Male,Product,Yes,56.5,5,93,6.3,6.5,81.8,10,0.22,Low,Medium
E109597,Male,Service,Yes,50.4,19,35,2.0,2.4,85.7,1,0.15,Low,Low
E109598,Male,Product,No,40.8,5,25,6.1,7.5,81.9,3,0.15,Low,Low
E109599,Male,Product,Yes,46.2,5,36,9.7,9.3,87.8,7,0.07,Low,Low
E109600,Male,Service,Yes,43.7,16,37,1.5,8.5,64.0,3,0.02,Low,Medium
E109601,Female,Service,Yes,55.3,16,79,4.8,9.2,75.4,9,0.04,Low,High
E109602,Male,Service,Yes,51.3,4,73,8.2,9.4,77.4,6,0.05,Low,Medium
E109603,Male,Product,Yes,55.2,16,90,4.3,4.4,54.5,3,0.24,Low,Medium
E109604,Female,Product,No,41.2,8,84,5.7,8.2,58.8,8,0.1,Low,High
E109605,Female,Service,No,50.5,19,42,2.0,5.5,65.3,8,0.09,Low,Medium
E109606,Female,Product,Yes,38.2,1,39,3.0,3.4,52.4,10,0.2,Low,Low
E109607,Male,Service,Yes,37.0,18,96,7.2,7.7,61.7,3,0.17,Low,High
E109608,Male,Product,Yes,43.0,8,15,8.5,3.2,76.1,2,0.58,Medium,Low
E109609,Female,Service,No,52.6,7,46,6.8,2.0,77.1,3,0.54,Medium,Low
E109610,Female,Service,Yes,40.0,18,43,8.5,7.3,62.5,8,0.23,Low,Low
E109611,Male,Service,Yes,44.9,12,34,6.5,3.6,97.3,6,0.42,Medium,Low
E109612,Female,Service,Yes,50.9,3,60,8.3,3.8,73.4,3,0.51,Medium,Low
E109613,Male,Service,No,49.2,5,91,9.8,8.9,81.9,8,0.11,Low,Medium
E109614,Other,Product,Yes,56.1,3,71,1.7,2.2,51.5,8,0.13,Low,Medium
E109615,Female,Service,Yes,45.0,10,26,5.3,7.9,70.0,0,0.11,Low,Low
E109616,Female,Product,Yes,42.8,9,86,2.7,4.5,77.1,8,0.15,Low,High
E109617,Female,Service,Yes,39.5,15,53,5.2,9.0,65.6,7,0.05,Low,Medium
E109618,Female,Product,Yes,43.2,17,22,5.5,5.0,58.6,2,0.28,Low,Low
E109619,Male,Product,Yes,39.5,18,96,6.6,4.7,60.1,7,0.35,Medium,Medium
E109620,Male,Product,Yes,36.0,11,99,5.0,4.9,73.3,3,0.26,Low,Medium
E109621,Male,Service,No,54.8,13,42,3.9,8.5,53.6,1,0.06,Low,Medium
E109622,Male,Service,Yes,45.2,17,45,1.4,1.1,61.7,5,0.12,Low,Low
E109623,Female,Product,Yes,58.0,19,29,1.3,7.3,86.0,1,0.04,Low,Medium
E109624,Male,Service,Yes,40.8,0,74,2.6,2.8,60.7,6,0.19,Low,Medium
E109625,Male,Service,Yes,42.9,12,53,5.0,8.9,55.8,0,0.05,Low,Medium
E109626,Female,Service,Yes,41.1,2,94,4.8,4.4,54.2,3,0.27,Low,Medium
E109627,Female,Product,No,41.8,13,35,2.7,4.1,99.4,7,0.16,Low,Low
E109628,Male,Product,Yes,49.4,17,22,8.4,7.4,54.3,6,0.22,Low,Low
E109629,Male,Product,No,47.8,18,56,7.2,7.5,71.7,6,0.18,Low,Medium
E109630,Male,Service,No,49.4,0,73,4.1,6.7,75.6,6,0.14,Low,Medium
E109631,Female,Service,Yes,51.7,14,95,8.2,4.0,98.2,9,0.49,Medium,Medium
E109632,Male,Product,No,50.5,15,93,9.9,6.5,94.6,10,0.35,Medium,Medium
E109633,Female,Service,Yes,40.0,9,92,3.2,1.5,61.9,10,0.27,Low,Medium
E109634,Male,Service,Yes,42.4,19,34,4.3,9.6,54.2,6,0.02,Low,Medium
E109635,Male,Service,No,45.6,3,75,9.9,5.1,71.9,10,0.49,Medium,Low
E109636,Female,Service,Yes,63.6,10,25,2.2,3.7,55.0,6,0.14,Low,Low
E109637,Male,Service,Yes,48.9,15,46,1.7,8.7,93.6,6,0.02,Low,Medium
E109638,Male,Service,Yes,45.5,4,18,5.7,3.9,85.2,4,0.35,Medium,Low
E109639,Male,Service,Yes,48.4,18,43,5.2,10.0,97.2,6,0.0,Low,Medium
E109640,Male,Service,Yes,42.0,10,19,1.7,7.2,78.5,4,0.05,Low,Medium
E109641,Male,Product,No,46.3,17,90,3.6,6.8,68.2,6,0.12,Low,High
E109642,Male,Service,Yes,49.8,14,53,4.8,2.4,75.0,3,0.36,Medium,Low
E109643,Male,Service,No,44.9,1,37,8.4,6.5,58.0,11,0.29,Low,Low
E109644,Male,Product,Yes,41.2,12,30,7.4,2.4,73.2,7,0.56,Medium,Low
E109645,Female,Product,Yes,44.6,11,64,9.2,8.1,99.9,6,0.17,Low,Medium
E109646,Female,Service,Yes,43.4,13,25,4.0,2.2,84.5,5,0.31,Medium,Low
E109647,Male,Product,Yes,38.2,0,86,3.8,4.2,53.1,11,0.22,Low,Medium
E109648,Female,Service,Yes,42.1,11,62,5.2,5.3,86.3,5,0.24,Low,Medium
E109649,Male,Service,No,38.0,12,48,1.1,8.2,55.0,4,0.02,Low,High
E109650,Male,Service,Yes,38.8,2,35,2.9,6.7,69.5,1,0.1,Low,Medium
E109651,Male,Service,Yes,39.3,2,77,2.9,7.7,89.3,5,0.07,Low,High
E109652,Male,Product,Yes,49.8,0,31,1.5,3.2,56.4,7,0.1,Low,Low
E109653,Male,Service,Yes,52.4,10,48,5.1,3.1,64.6,1,0.35,Medium,Low
E109654,Male,Service,Yes,37.3,3,65,9.1,4.4,59.8,5,0.51,Medium,Low
E109655,Female,Product,Yes,52.9,10,81,1.0,1.2,93.5,1,0.09,Low,Medium
E109656,Female,Service,No,39.4,1,38,6.7,8.5,57.4,7,0.1,Low,Medium
E109657,Male,Product,No,48.7,18,36,8.9,4.3,76.8,3,0.51,Medium,Low
E109658,Female,Product,Yes,46.3,11,24,2.0,1.6,63.8,11,0.17,Low,Low
E109659,Female,Service,Yes,48.2,12,19,9.3,8.8,75.4,9,0.11,Low,Low
E109660,Female,Product,Yes,39.2,16,45,8.4,9.7,58.4,7,0.03,Low,Medium
E109661,Male,Service,No,35.9,18,38,2.9,6.8,87.9,5,0.09,Low,Medium
E109662,Male,Service,No,41.0,3,25,9.1,4.2,82.2,7,0.53,Medium,Low
E109663,Male,Service,No,47.1,5,65,8.2,4.7,52.2,9,0.43,Medium,Low
E109664,Male,Product,Yes,54.8,2,62,2.0,3.3,97.4,9,0.13,Low,Medium
E109665,Female,Product,Yes,39.9,10,92,8.5,7.4,94.6,8,0.22,Low,Medium
E109666,Male,Service,Yes,44.5,11,18,5.9,4.2,64.9,11,0.34,Medium,Low
E109667,Male,Service,No,41.3,11,22,8.3,1.3,64.6,6,0.72,High,Low
E109668,Female,Service,No,44.9,17,21,6.6,1.4,75.0,0,0.57,Medium,Low
E109669,Female,Product,Yes,35.3,13,46,4.5,6.5,81.0,0,0.16,Low,Medium
E109670,Male,Product,No,52.5,10,36,6.4,3.6,64.6,10,0.41,Medium,Low
E109671,Female,Product,No,45.1,16,50,6.7,2.5,89.8,0,0.5,Medium,Low
E109672,Male,Product,Yes,49.6,15,43,7.9,6.0,53.9,1,0.32,Medium,Low
E109673,Male,Service,No,43.8,2,82,8.5,3.5,69.9,10,0.55,Medium,Low
E109674,Male,Service,Yes,46.0,3,75,7.0,1.7,77.8,10,0.58,Medium,Low
E109675,Female,Service,Yes,50.6,7,67,9.9,2.7,90.0,10,0.72,High,Low
E109676,Female,Product,Yes,45.7,10,86,8.0,8.0,93.6,2,0.16,Low,Medium
E109677,Male,Service,Yes,45.8,12,99,9.2,8.7,62.2,5,0.12,Low,Medium
E109678,Male,Service,No,41.0,11,29,3.9,8.8,62.1,8,0.05,Low,Medium
E109679,Male,Product,Yes,42.3,4,62,3.8,5.8,68.4,7,0.16,Low,Medium
E109680,Male,Product,Yes,39.9,15,68,4.3,9.6,71.4,2,0.02,Low,High
E109681,Male,Service,Yes,41.3,0,82,5.0,2.4,92.4,10,0.38,Medium,Medium
E109682,Male,Product,Yes,51.3,8,83,9.7,7.1,50.4,1,0.28,Low,Medium
E109683,Female,Product,Yes,54.0,13,78,1.7,7.3,84.2,6,0.05,Low,High
E109684,Female,Service,Yes,38.8,7,80,5.5,1.5,61.0,8,0.47,Medium,Medium
E109685,Male,Service,Yes,47.0,2,64,2.5,3.5,94.1,11,0.16,Low,Medium
E109686,Male,Service,No,43.4,6,86,8.3,9.5,65.9,7,0.04,Low,Medium
E109687,Male,Service,No,52.0,3,61,1.3,7.8,76.9,4,0.03,Low,High
E109688,Male,Product,Yes,45.7,14,82,5.1,1.5,66.5,1,0.43,Medium,Medium
E109689,Female,Service,No,45.0,11,27,4.6,5.9,71.3,11,0.19,Low,Low
E109690,Female,Service,No,41.3,8,28,1.8,6.8,76.1,11,0.06,Low,Medium
E109691,Male,Service,Yes,37.3,17,23,4.4,9.8,87.4,4,0.01,Low,Medium
E109692,Male,Service,Yes,48.8,12,42,8.3,7.4,56.0,5,0.22,Low,Low
E109693,Female,Service,No,46.8,2,52,2.2,6.7,67.6,6,0.07,Low,Medium
E109694,Male,Product,Yes,46.9,6,26,9.9,9.2,82.0,11,0.08,Low,Low
E109695,Female,Service,Yes,42.0,18,27,1.5,6.9,79.4,8,0.05,Low,Medium
E109696,Male,Product,No,44.3,7,35,3.6,9.4,89.0,5,0.02,Low,Medium
E109697,Female,Product,Yes,49.0,10,69,8.0,5.4,94.5,4,0.37,Medium,Medium
E109698,Male,Service,No,49.9,4,52,4.2,7.5,54.7,6,0.11,Low,Medium
E109699,Female,Product,Yes,39.1,15,66,5.3,6.7,85.7,2,0.17,Low,Medium
E109700,Female,Product,Yes,41.8,2,40,2.7,6.0,64.2,8,0.11,Low,Medium
E109701,Male,Service,Yes,38.1,0,36,7.4,3.9,74.1,4,0.45,Medium,Low
E109702,Female,Service,Yes,46.0,9,65,2.6,9.1,81.4,10,0.02,Low,High
